category,name,sku,description,price,availability,image_url
,"Шестеренний вал PL10.3,15-02/FS L (27715272)",27715272,,"68,35",,
,"Шестеренний вал PL10.3,15-30FS (27715224)",27715224,,"74,82",,
,"Шестеренний вал PL10.3,15-86/FS (27715433)",27715433,,"65,09",,
,Шестеренний вал PL10.4-02  (27715558),27715558,,"70,1",,
,Шестеренний вал PL10.4-30/FS (27715226),27715226,,"65,72",,
,Шестеренний вал PL10.4-86 (27715056),27715056,,"56,86",,
,Шестеренний вал PL10.4-III/FS (27718490),27718490,,"74,36",,
,Шестеренний вал PL10.5-30FS (27715228),27715228,,"67,27",,
,"Шестеренний вал PL10.6,3-02 (27715562)",27715562,,"59,77",,
,"Шестеренний вал PL10.6,3-30FS (27715230)",27715230,,81,,
,"Шестеренний вал PL10.6,3-86/FS (27715439)",27715439,,"79,51",,
,"Шестеренний вал PL20.11,2-01/FS (27719982)",27719982,,"80,4",,
,"Шестеренний вал PL20.11,2-03/FS (27720874)",27720874,,"103,91",,
,"Шестеренний вал PL20.11,2-04/FS (27721492)",27721492,,"125,84",,
,"Шестеренний вал PL20.11,2-07/FS (27720970)",27720970,,"121,58",,
,"Шестеренний вал PL20.11,2-31/FS (27721312)",27721312,,"101,64",,
,"Шестеренний вал PL20.11,2-49/FS (27721372)",27721372,,"120,61",,
,"Шестеренний вал PL20.11,2-54/FS (27721432)",27721432,,"93,24",,
,Шестеренний вал PL20.14-01/FS (27719984),27719984,,"86,92",,
,Шестеренний вал PL20.14-03/FS (27720876),27720876,,"92,6",,
,Шестеренний вал PL20.14-04/FS (27721494),27721494,,"131,82",,
,Шестеренний вал PL20.14-07/FS (27720972),27720972,,"122,89",,
,Шестеренний вал PL20.14-31/FS (27721314),27721314,,"92,5",,
,Шестеренний вал PL20.14-32/FS (27721344),27721344,,"110,74",,
,Шестеренний вал PL20.14-49/FS (27721374),27721374,,"106,14",,
,Шестеренний вал PL20.14-54/FS (27721434),27721434,,"84,43",,
,Шестеренний вал PL20.16-01/FS (27719986),27719986,,"74,93",,
,Шестеренний вал PL20.16-03/FS (27720878),27720878,,"108,42",,
,Шестеренний вал PL20.16-04/FS (27721496),27721496,,"112,72",,
,Шестеренний вал PL20.16-07/FS (27720974),27720974,,"125,15",,
,Шестеренний вал PL20.16-31/FS (27721316),27721316,,"106,19",,
,Шестеренний вал PL20.16-32/FS (27721346),27721346,,"134,16",,
,Шестеренний вал PL20.16-49/FS (27721376),27721376,,"111,42",,
,Шестеренний вал PL20.16-54/FS (27721436),27721436,,"97,84",,
,Шестеренний вал PL20.20-01/FS (27719988),27719988,,"88,98",,
,Шестеренний вал PL20.20-03/FS (27720880),27720880,,"111,48",,
,Шестеренний вал PL20.20-04/FS (27721498),27721498,,"134,47",,
,Шестеренний вал PL20.20-07/FS (27720976),27720976,,"128,21",,
,Шестеренний вал PL20.20-31/FS (27721318),27721318,,"94,4",,
,Шестеренний вал PL20.20-32/FS (27721348),27721348,,"115,34",,
,Шестеренний вал PL20.20-49/FS (27721378),27721378,,"131,9",,
,Шестеренний вал PL20.20-54/FS (27721438),27721438,,"86,52",,
,Шестеренний вал PL20.25-03/FS (27720882),27720882,,"99,96",,
,Шестеренний вал PL20.25-04/FS (27721500),27721500,,"142,78",,
,Шестеренний вал PL20.25-31/FS (27721320),27721320,,"99,04",,
,Шестеренний вал PL20.25-32/FS (27721350),MI0005233,,"119,95",,
,Шестеренний вал PL20.25-49/FS (27721380),MI0005230,,"115,4",,
,Шестеренний вал PL20.25-54/FS,27721440,,"85,72",,
,"Шестеренний вал PL20.31,5-01/FS (27719998)",27719998,,"98,47",,
,"Шестеренний вал PL20.31,5-03/FS (27720884)",27720884,,"122,89",,
,"Шестеренний вал PL20.31,5-04/FS (27721502)",27721502,,"145,98",,
,"Шестеренний вал PL20.31,5-07/FS (27720980)",27720980,,"143,6",,
,"Шестеренний вал PL20.31,5-31/FS (27721322)",27721322,,"101,74",,
,"Шестеренний вал PL20.31,5-32/FS R05 (27700036)",27700036,,"119,77",,
,"Шестеренний вал PL20.31,5-49/FS (27721382)",27721382,,"139,6",,
,"Шестеренний вал PL20.31,5-54/FS",27721442,,"112,39",,
,"Шестеренний вал PL20.6,3-01/FS (27719974)",27719974,,"74,3",,
,"Шестеренний вал PL20.6,3-03/FS (27720868)",27720868,,"100,9",,
,"Шестеренний вал PL20.6,3-04/FS (27721484)",27721484,,"125,56",,
,"Шестеренний вал PL20.6,3-07/FS (27720962)",27720962,,"96,64",,
,"Шестеренний вал PL20.6,3-31/FS (27721304)",27721304,,"97,84",,
,"Шестеренний вал PL20.6,3-32/FS (27721334)",MI0005232,,"105,48",,
,"Шестеренний вал PL20.6,3-49/FS (27721364)",27721364,,"101,78",,
,"Шестеренний вал PL20.6,3-54/FS",27721424,,"88,69",,
,Шестеренний вал PL20.9-03/FS (27720873),27720873,,"90,08",,
,Шестеренний вал PL20.9-04/FS (27721490),27721490,,"129,47",,
,Шестеренний вал PL20.9-07/FS (27720968),27720968,,"124,07",,
,Шестеренний вал PL20.9-31/FS (27721310),27721310,,"87,86",,
,Шестеренний вал PL20.9-49/FS (27721370),27721370,,"105,07",,
,Шестеренний вал PL20.9-54/FS (27721430),27721430,,"80,08",,
,Шестеренний вал PL30.22-41 (27800046),27800046,,"139,82",,
,Шестеренний вал PL30.22-56-6 (27800072),27800072,,"152,98",,
,Шестеренний вал PL30.22-A5-6 (27800540),27800540,,"132,88",,
,Шестеренний вал PL30.27-41 (27800048),27800048,,"132,76",,
,Шестеренний вал PL30.27-56-6 (27800073),27800073,,"165,65",,
,Шестеренний вал PL30.27-A5-6 (Y) (27800612),27800612,,"179,81",,
,Шестеренний вал PL30.34-56-6 (27800074),27800074,,"167,74",,
,Шестеренний вал PL30.34-A5-6 (Y) (27800615),27800615,,"179,56",,
,Шестеренний вал PL30.34-A8-6 (Y) (27800724),27800724,,"188,51",,
,Шестеренний вал PL30.38-41 (27800052),27800052,,"170,63",,
,Шестеренний вал PL30.38-56-6 (27800075),27800075,,"171,14",,
,Шестеренний вал PL30.38-A5-6 (27800546),27800546,,"158,99",,
,Шестеренний вал PL30.38-A8-6 (Y) (27800726),27800726,,"197,46",,
,Шестеренний вал PL30.43-41 (27800054),27800054,,"140,96",,
,Шестеренний вал PL30.43-56-6 (27800076),27800076,,"207,72",,
,Шестеренний вал PL30.43-A5-6 (27800548),27800548/27800618,,"191,84",,
,Шестеренний вал PL30.43-A8-6 (27800728),27800728,,"193,33",,
,Шестеренний вал PL30.51-41 (27800090),27800090,,"158,27",,
,Шестеренний вал PL30.51-56-6 (27800077),27800077,,"212,12",,
,Шестеренний вал PL30.51-A5-6 (27800550),27800550,,"159,65",,
,Шестеренний вал PL30.51-A8-6 (Y) (27800730),27800730,,"198,97",,
,Шестеренний вал PL30.61-41 (27800094),27800094,,"201,8",,
,Шестеренний вал PL30.61-A5-6 (27800552),27800552,,"129,76",,
,Шестеренний вал PL30.61-A8-6 (27800532),27800532,,"208,38",,
,Шестеренний вал PL30.73-A5-6 (27800554),27800554,,"130,56",,
,Шестеренний вал PL30.73-A8-6 (Y) (27800732),27800732,,"207,95",,
,Шестеренний вал SCF03 (200.0040.A - CC06),200.0040.A - CC06,,"68,21",,
,Шестеренний вал SCF03 (200.0040.A - CC09),200.0040.A - CC09,,"76,49",,
,Шестеренний вал SCF03 (200.0040.A - CC11),200.0040.A - CC11,,"68,34",,
,Шестеренний вал SCF03 (200.0040.A - CC14),200.0040.A - CC14,,"82,81",,
,Шестеренний вал SCF03 (200.0040.A - CC17),200.0040.A - CC17,,"69,16",,
,Шестеренний вал SCF03 (200.0040.A - CC19),200.0040.A - CC19,,"87,41",,
,Шестеренний вал SCF03 (200.0040.A - CC22),200.0040.A - CC22,,"90,91",,
,Шестеренний вал SCF03 (200.0040.A - CC26),200.0040.A - CC26,,"98,78",,
,Шестеренний вал SCF03 (200.0040.A - CC30),200.0040.A - CC30,,"79,85",,
,Шестеренний вал SCF03 (200.0040.A - CC34),200.0040.A - CC34,,"83,9",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC06),200.0073.A - CC06,,"72,89",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC09),200.0073.A - CC09,,"76,49",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC11),200.0073.A - CC11,,"76,62",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC14),200.0073.A - CC14,,"81,17",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC17),200.0073.A - CC17,,"82,99",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC19),200.0073.A - CC19,,"85,63",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC22),200.0073.A - CC22,,"90,86",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC26),200.0073.A - CC26,,"96,83",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC30),200.0073.A - CC30,,"98,6",,
,Шестеренний вал SCF04 SAE (200.0073.A - CC34),200.0073.A - CC34,,"101,56",,
,Шестеренний вал SCF05 (200.0044.A - CC06),200.0044.A - CC06,,"56,1",,
,Шестеренний вал SCF05 (200.0044.A - CC09),200.0044.A - CC09,,"57,92",,
,Шестеренний вал SCF05 (200.0044.A - CC11),200.0044.A - CC11,,"59,33",,
,Шестеренний вал SCF05 (200.0044.A - CC14),200.0044.A - CC14,,"77,86",,
,Шестеренний вал SCF05 (200.0044.A - CC17),200.0044.A - CC17,,"78,22",,
,Шестеренний вал SCF05 (200.0044.A - CC19),200.0044.A - CC19,,"82,31",,
,Шестеренний вал SCF05 (200.0044.A - CC22),200.0044.A - CC22,,"85,76",,
,Шестеренний вал SCF05 (200.0044.A - CC26),200.0044.A - CC26,,"71,53",,
,Шестеренний вал SCF05 (200.0044.A - CC30),200.0044.A - CC30,,"75,71",,
,Шестеренний вал SCF05 (200.0044.A - CC34),200.0044.A - CC34,,"79,85",,
,Шестеренний вал SCP03 (200.0125.A - CC06),200.0125.A - CC06,,"46,85",,
,Шестеренний вал SCP03 (200.0125.A - CC09),200.0125.A - CC09,,"52,97",,
,Шестеренний вал SCP03 (200.0125.A - CC11),200.0125.A - CC11,,"54,08",,
,Шестеренний вал SCP03 (200.0125.A - CC14),200.0125.A - CC14,,"46,1",,
,Шестеренний вал SCP03 (200.0125.A - CC17),200.0125.A - CC17,,"47,05",,
,Шестеренний вал SCP03 (200.0125.A - CC19),200.0125.A - CC19,,"54,89",,
,Шестеренний вал SCP03 (200.0125.A - CC22),200.0125.A - CC22,,"50,2",,
,Шестеренний вал SCP03 (200.0125.A - CC26),200.0125.A - CC26,,"63,64",,
,Шестеренний вал SCP03 (200.0125.A - CC30),200.0125.A - CC30,,"56,65",,
,Шестеренний вал SCP03 (200.0125.A - CC34),200.0125.A - CC34,,"56,86",,
,Шестеренний вал SCP04 (300.0049.A - CC27),300.0049.A - CC27,,"140,92",,
,Шестеренний вал SCP04 (300.0049.A - CC32),300.0049.A - CC32,,"147,06",,
,Шестеренний вал SCP04 (300.0049.A - CC38),300.0049.A - CC38,,"151,06",,
,Шестеренний вал SCP04 (300.0049.A - CC43),300.0049.A - CC43,,"150,97",,
,Шестеренний вал SCP04 (300.0049.A - CC51),300.0049.A - CC51,,"158,52",,
,Шестеренний вал SCP04 (300.0049.A - CC54),300.0049.A - CC54,,"161,71",,
,Шестеренний вал SCP04 (300.0049.A - CC61),300.0049.A - CC61,,"165,76",,
,Шестеренний вал SCP04 (300.0049.A - CC70),300.0049.A - CC70,,"172,26",,
,Шестеренний вал SCP04 (300.0049.A - CC74),300.0049.A - CC74,,"175,54",,
,Шестеренний вал SCP04 (300.0049.A - CC90),MI0053409,,"184,22",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC06),200.0043.A - CC06,,"55,63",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC09),200.0043.A - CC09,,"58,12",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC14),200.0043.A - CC14,,"62,29",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC17),200.0043.A - CC17,,"62,23",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC19),200.0043.A - CC19,,"63,95",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC22),200.0043.A - CC22,,"67,52",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC26),200.0043.A - CC26,,"60,46",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC30),200.0043.A - CC30,,"61,09",,
,Шестеренний вал SCP04 SAE (200.0043.A - CC34),200.0043.A - CC34,,"61,26",,
,"Шестеренний валK-PL20.31,5-12/FS (27721472)",MI0005229,,"101,64",,
,Шестеренный вал SCP04 SAE (200.0043.A - CC11),200.0043.A - CC11,,"51,79",,
,Шпонка НШ6Д6-4-00-09,MI0044027,шпонка для насосів MGP2K,"1,82",,
,Адаптер НШ-ISO,MI0065899,Для встановлення насоса ISO на місце НШ32 / НШ50,"135,52",,
,Адаптер НШ-ISO (Код УКТЗЕД 8483602000),MI0070889,Для встановлення насоса ISO на місце НШ32 / НШ50,"142,46",,
,Гідромотор 7M4331002 (XV2M/6),MI0021223,"G: 1/2"" - 1/2"" (1/4"" дренаж)",327,,
,Гідромотор ALSG2 160,MI0007547,Pmax: 175 bar; M: 380 Hm; Rpm: 378 об/хв,"71,4",,
,Гідромотор BMM-20P1CY1,MI0014873,Pmax: 100 bar; M: 25 Hm; Об.: 1005 Rpm,"113,4",,
,Гідромотор BMR-125P41AIIY10/T10,MI0014877,Pmax: 140 bar; M: 237 Hm; Об.: 475 Rpm,"83,64",,
,Гідромотор BMR-160H2AIIY10/T7,MI0014883,Pmax: 140 bar; M: 310 Hm; Об.: 370 Rpm,"97,63",,
,Гідромотор BMR-400P41AIIY10/T10,MI0014882,Pmax: 70 bar; M: 380 Hm; Об.: 150 Rpm,"91,42",,
,Гідромотор HPQ100C4U/F,810-267C,Pmax: 140 bar; Rpm: 606 об/хв,"229,66",,
,Гідромотор HPQ160C4UE,MI0014418,Pmax: 140 bar; Rpm: 379 об/хв,"246,88",,
,Гідромотор HPQ50C4UE,MI0015031,Pmax: 140 bar; Rpm: 909 об/хв,"172,69",,
,Гідромотор HWS535K4UP-01/2,MI0006870,Pmax: 210 Bar; Rpm: 140 об/хв,"400,2",,
,Гідромотор LB/288C-43C/5,MI0030495,Pmax: 24(300) bar,"313,07",,
,Гідромотор LB/288C-63C/5,MI0030496,Pmax: 38(300) bar,"245,7",,
,Гідромотор LB/288CB-63CB/5,MI0030497,Pmax: 38(300) bar,"313,07",,
,Гідромотор MBF10.4.56.00.06N,MI0007184,Pmax: 400 bar; M: 357 Hm; V: 56 см³,"433,97",,
,Гідромотор MBI50M5IA1,MI0032327,Pmax: 350(400) bar; Rpm: 2300; G: Ø22 - Ø22,"769,93",,
,"Гідромотор MM12,5 C",MI0056433,Pmax: 140(225); Rpm: 1940 об/хв,"144,7",,
,Гідромотор MMF32C,MI0037088,Pmax: 140(225); Rpm: 800 об/хв,"140,09",,
,Гідромотор MMFS50C,MI0004723,Pmax: 140(225); Rpm: 500 об/хв,"170,2",,
,Гідромотор MP125CD/4,MI0081164,Pmax: 175(225)bar; Rpm: 605 об/хв,"187,01",,
,Гідромотор MP160 CD/4,MI0051716,Pmax: 175(225)bar; Rpm: 472 об/хв,"191,66",,
,Гідромотор MP200 CD/4,MI0047923,Pmax: 175(225)bar; Rpm: 378 об/хв,"175,5",,
,Гідромотор MR 125CRS/4 SH M12,MI0047583,Pmax: 175(225) bar; Rpm: 600 об/хв,"382,55",,
,Гідромотор MR250CDRS/4 SH M12-L5,MI0082107,Pmax: 175(225) bar; Rpm: 300 об/хв,"429,43",,
,Гідромотор MS 315K/4,MI0005712,Pmax: 230 bar; Rpm: 240 об/хв,"383,76",,
,Гідромотор MS80K/4,MI0005225,Pmax: 230 bar; Rpm: 810 об/хв,"334,08",,
,Гідромотор MSE200C/4,MI0038791,Pmax: 230 bar; Rpm: 375 об/хв,"300,4",,
,Гідромотор MSE200C/4,MI0051735,Pmax: 230 bar; Rpm: 375 об/хв,"366,13",,
,Гідромотор MSS160-06,MI0033233,Pmax: 230 bar; Rpm: 470 об/хв,"279,4",,
,Гідромотор МH 400 C/3,MI0046776,Pmax: 200 bar; Rpm: 185 об/хв,"320,09",,
,Гідромотор МH400C/3,MI0006723,Pmax: 200 bar; Rpm: 185 об/хв,"290,12",,
,Гідромотор МM12.5SH,MI0006937,Pmax: 140(225); Rpm: 1940 об/хв,"97,55",,
,Гідромотор МM8 C,MI0056434,Pmax: 140(225); Rpm: 2450 об/хв,"140,5",,
,Гідромотор МMF 20C,MI0023719,Pmax: 140(225); Rpm: 1250 об/хв,"137,96",,
,Гідромотор МMF 50C,MI0004362,Pmax: 140(225); Rpm: 500 об/хв,"165,92",,
,Гідромотор МMS50C,MI0005785,Pmax: 140(225); Rpm: 500 об/хв,"158,11",,
,Гідромотор МR 50 C/4,MI0050938,Pmax: 175(225) bar; Rpm: 970 об/хв,"209,38",,
,Гідромотор МR100CDRS/4 SH M12-L5,MI0028841,Pmax: 175(225) bar; Rpm: 750 об/хв,"400,73",,
,Гідромотор МR125 C/4,MI0050939,Pmax: 175(225) bar; Rpm: 600 об/хв,"227,82",,
,Гідромотор МR160CD,MI0012583,Pmax: 175(225) bar; Rpm: 470 об/хв,"229,44",,
,Гідромотор МR160CDRS/4 SH M12-L5,MI0053152,Pmax: 175(225) bar; Rpm: 470 об/хв,"413,88",,
,Гідромотор МS 160 C,MI0040321,Pmax: 230 bar; Rpm: 470 об/хв,"303,77",,
,Гідромотор МS 250 С,MI0040323,Pmax: 230 bar; Rpm: 300 об/хв,390,,
,Гідромотор МS400C/4,MI0008230,Pmax: 230 bar; Rpm: 190 об/хв,"322,92",,
,Гідромотор МSF400SH,MI0028389,Pmax: 230 bar; Rpm: 190 об/хв,"415,06",,
,Гідромотор МV 500C/4,MI0001243,Pmax: 210 bar; Rpm: 400 об/хв,"931,57",,
,Гідромотор МV800C/4,MI0051717,Pmax: 210 bar; Rpm: 250 об/хв,"1209,41",,
,Гідромотор МТ200 С,MI0046779,Pmax: 210 bar; Rpm: 620 об/хв,"648,4",,
,Гідромотор МТ315С,MI0047926,Pmax: 210 bar; Rpm: 382 об/хв,"663,04",,
,Гідромотор МТ500С,MI0000169,Pmax: 210 bar; Rpm: 238 об/хв,"690,4",,
,Гідромотор МТ630С,MI0051724,Pmax: 210 bar; Rpm: 197 об/хв,"887,74",,
,Датчик швидкості NPN,MI0010097,для гідромоторів SCM (SUNFAB),"424,67",,
,Електродвигун 112M-2 B3/B5 kW4 230/400 (112M-2B35),MI0034709,"4кВт, ІЕ2 ,3-х фазний","249,1",,
,"Електродвигун 3-PHASE,4-POLE MS 2.2KW IEC90 B35 IE1",MI0016172,"2,2кВт, ІЕ1, 3-х фазний","101,92",,
,Електродвигун AC1H-3/1500,MI0005445,220В 3 кВт,"398,72",,
,Електродвигун AC1V-0.55/1500,MI0029256,"220В 0,55 кВт","132,3",,
,Електродвигун AC1V-0.75/1500,MI0032199,"220В 0,75 кВт","208,32",,
,Електродвигун AC1V-1.5/1500,MI0027197,"220В 1,5 кВт","360,64",,
,Електродвигун AC1V-2.2/1500,MI0027199,"220В 2,2 кВт",392,,
,Електродвигун AC3M-0.37/1500,MI0005695,"380В 0,37 кВт","97,1",,
,Електродвигун AC3M-0.75/1500,MI0030785,"380В 0,75 кВт","241,92",,
,Електродвигун AC3M-1.5/1500,MI0034504,"380В 1,5 кВт","318,08",,
,Електродвигун AC3M-2.2/1500,MI0030788,"380В 2,2 кВт","240,8",,
,Електродвигун AC3M-3/1500,MI0032096,380В 3 кВт,"188,83",,
,Електродвигун AC3M-4/1500,MI0005439,380В 4 кВт,"414,4",,
,Електродвигун AC3V-0.37/1500,MI0024329,"380В 0,37 кВт","97,1",,
,Електродвигун AC3V-0.75/1500,MI0029258,"380В 0,75 кВт","113,41",,
,Електродвигун AC3V-1.1/1500,MI0029259,"380В 1,1 кВт","154,56",,
,Електродвигун AC3V-1.5/1500,MI0029260,"380В 1,5 кВт","156,86",,
,Електродвигун AC3V-2.2/1500,MI0029261,"380В 2,2 кВт","240,8",,
,Електродвигун AC3V-3/1500,MI0029262,380В 3 кВт,"189,01",,
,Електродвигун AC3V-4/1500,MI0033864,380В 4 кВт,"313,6",,
,Електродвигун D1EA63M4AB35 0.12kW 1500rpm B35,MI0021635,"0,12 кВт; IE1; 3-х фазний","66,16",,
,Електродвигун D1EA71M4CB35 0.55kW 1500rpm B35,MI0021636,"0,55 кВт; IE1; 3-х фазний","82,26",,
,Електродвигун D2EA112M4C B35 5.5kW 1500rpm B35,MI0021640,"5,5 кВт; IE2; 3-х фазний","271,81",,
,Електродвигун D2EA132M4A B35 7.5kW 1500rpm B35,MI0021641,"7,5 кВт; IE2; 3-х фазний","337,98",,
,Електродвигун D2EA180M4B 18.5kW 1500rpm B35,MI0023562,"18,5 кВт; IE2; 3-х фазний","715,3",,
,Електродвигун D4EG280M4A 90kW 1500rpm B35,MI0090477,,"4956,24",,
,Електродвигун DM3EA200L4B 30kW 1500rpm B35,MI0055873,30 кВт; IE3; 3-х фазний,"1843,63",,
,Електродвигун DMSSA71M4B 0.25kW 1500d/d B35 220V 50Hz IP55 1PH,MI0046313,"0,25 кВт; IE3; 1-о фазний","115,06",,
,"Електродвигун GM3E 280 M 4b 90,000 KW 1500 400V D/690V Y 50HZ, 460V D 60HZ. B35",MI0053145,90 кВт; IE3; 3-х фазний,"4684,28",,
,Електродвигун M112M-4 B35 kW4 230V 60Hz 1PH (M112M-4B35-230/60),MI0043548,"4кВт, ІЕ2, 1-о фазний","397,68",,
,Електродвигун ML220110-4F (AC),MI0017828,220V 1.1 kW,"214,27",,
,Електродвигун Mot 132MC-4 B35 kW11 400/690 (132MC-4B35*),MI0045327,"11кВт, ІЕ2, 3-х фазний","871,12",,
,"Електродвигун Mot 132S-4 B5 kW5,5 230/400 IE2 (132S-4B5) + ESPMEXII2GD132S-4IE2 T360",MI0086699,"5,5кВт, ІЕ2, 3-х фазний","797,36",,
,Електродвигун Mot 225M-4 B3/B5 kW45 400/690,MI0045187,"45кВт, ІЕ2, 3-х фазний","2758,85",,
,"Електродвигун MS21D 100 L 4B 2,200 KW 1500 230V, 50Hz B35",M1SRA100L4BB351CAFA,"2,2 кВт; IE-; 1-о фазний","224,46",,
,Електродвигун MS380150-4F (AC),MI0017836,380V 1.5 kW,"169,15",,
,Електродвигун MS380300-4F (AC),MI0017839,380V 3 kW,"202,98",,
,Електродвигун MS380400-4F (AC) IE1,MI0051494,380V 4 kW,"500,71",,
,Електродвигун V3EA100L4H 3kW 1500rpm B35,MI0046298,3 кВт; IE3; 3-х фазний,"270,04",,
,Електродвигун V3EA112M4A 4kW,MI0046300,4 кВт; IE3; 3-х фазний,"340,31",,
,Електродвигун V3EA132M4A 7.5kW,MI0046302,"7,5 кВт; IE3; 3-х фазний","506,26",,
,Електродвигун V3EA132S4A 5.5kW,MI0046303,"5,5 кВт; IE3; 3-х фазний","464,1",,
,Електродвигун V3EA160L4A 15kW,MI0046304,15 кВт; IE3; 3-х фазний,"946,34",,
,Електродвигун V3EA180M4D 18.5kW 1500rpm B35,MI0046306,"18,5 кВт; IE3; 3-х фазний","1214,23",,
,"Електронасос CANNONPUMP-200KG-MULT TENS-3PH, item № 0234540",MI0017286,"200 kg, mult tens-3PH","2270,62",,
,Клапан 890645,MI0004899,Запобіжний клапан для насос-дозаторів (стиковий),"25,93",,
,Коробка відбору потужності 08600500175,MI0083492,PTO на Камаз бокове на 6 болтів під насос ISO,"469,56",,
,Коробка відбору потужності PTO KMZ 14-100 5 / 15-100 10 MARCE(ISO) (GBKM1415100),GBKM1415100,"КВП для КПП КАМАЗ 14-100, 15-100, насос ISO",455,,
,"Насос ""DARK 60""4H.ISO (10800505921)",10800505921,"Pmax: 300 (350) bar; Rpm: 1500 об/хв; G:1 1/4""-1""",637,,
,Насос 0012100,MI0001975,15cc; Pmax: 3 bar,"96,05",,
,Насос 0888404,MI0003565,grease aut; 12/24VDC; 5kg,"612,24",,
,Насос 0888404-12V,MI0068141,5 kg; 12VDC,"661,22",,
,Насос 0888405,MI0002597,grease aut; 12/24VDC; 8kg,"659,33",,
,Насос 0888413,MI0076919,5L; 24V,"616,7",,
,Насос 0891113,MI0060643,manual 1kg press; 12V,"635,04",,
,Насос 0891121,MI0065310,manual 1kg press; 24V,"365,47",,
,Насос 0891133,MI0060642,auto 1kg press; 12V,"725,76",,
,Насос 0891141,MI0065311,auto 1kg press; 24V,"404,35",,
,Насос 0891143,MI0063366,auto 1kg press; 24V,"435,46",,
,Насос 0891223,MI0055263,multiline; manual 1kg press; 24V,"396,58",,
,Насос 0891243,MI0055262,multiline; auto 1kg press; 24V,"725,76",,
,Насос 2452010,MI0045543,grease: 100 kg,"6379,34",,
,Насос 2487000,MI0043818,grease: 10kg; 3PH,"1738,8",,
,Насос 301 085 BR,MI0036341,"Pmax: 220 bar; V: 85 см³;  Rpm: 1600 об/хв; G: 1""","186,2",,
,Насос 3103136,MI0004642,"7,5 cc; R: 8,5:1","525,72",,
,Насос 3413050,MI0003100,pump-pneu; 50:1; 2 kg,"429,14",,
,Насос 3414050,MI0037666,"pump-HYD, 5-3,6 kg","1399,78",,
,Насос 3905004,MI0000745,500cc/min; 3L; 1PH; 230V,"484,99",,
,Насос 3905011,MI0003899,500cc/min; 6L; 1PH; 230V,"688,68",,
,Насос 3905041,MI0006735,350cc/min; 6L; 3PH; oil,"354,48",,
,Насос 3905044,MI0001543,500cc/min; 3L; 1PH; oil,"313,03",,
,Насос 3905045,MI0023680,350cc/min; 3L; 1PH; oil,"657,7",,
,Насос 76/76 RIGHT ISO (60400117673),60400117673,"Pmax: 300(350) bar; Rpm: 2550 об/хв; Ø58 - 3/4""","1301,3",,
,Насос A10VSO45DFR1/31R-PSC62N00 (91A012),MI0037348,Pmax: 280 bar; Rpm: 2600 об/хв; V: 45 см³,"1983,55",,
,Насос A10VSO71DFLR/31L-PSC12N00,MI0049086,Pmax: 280 bar; Rpm: 2200 об/хв; V: 71 см³,"1344,07",,
,Насос A10VSO71DFLR/31R-PSC12N00,MI0049085,Pmax: 280 bar; Rpm: 2200 об/хв; V: 71 см³,"1344,07",,
,Насос A10VSO71DFR1/31L-PSC12N00 (91A012),MI0037349,Pmax: 280 bar; Rpm: 2200 об/хв; V: 71 см³,"2294,57",,
,Насос A10VSO71DFR1/31R-PSC62N00 (91A012),MI0037350,Pmax: 280 bar; Rpm: 2200 об/хв; V: 71 см³,"2294,57",,
,Насос ALP2-D-13-FG,MI0049077,"Pmax: 250 bar; Rpm: 3000 об/хв; V: 9,6 см³","99,28",,
,Насос BI110P7,MI0004039,"Pmax: 350(400) bar; Rpm: 1600; G: 1 1/2"" - 1""","826,75",,
,Насос BI125P7,MI0008594,"Pmax: 300(350) bar; Rpm: 1500; G: 1 1/2"" - 1""","873,66",,
,Насос BI160H9,MI0029905,"Pmax: 350(400) bar; Rpm: 1300; G: 2"" - 1 1/4""","1144,2",,
,Насос BI170H9,MI0029904,"Pmax: 300(350) bar; Rpm: 1300; G: 2"" - 1 1/4""","1163,89",,
,Насос BI40M,MI0004040,"Pmax: 350(400) bar; Rpm: 2300; G: 1"" - 3/4""","656,22",,
,Насос BI60M7,MI0004037,"Pmax: 350(400) bar; Rpm: 1900; G: 1"" - 3/4""","682,39",,
,Насос BI80M7,MI0004038,"Pmax: 300(350) bar; Rpm: 1800; G: 1 1/4"" - 1""","682,39",,
,Насос BID55+55H,MI0032314,"Pmax: 350(400) bar; Rpm: 1500; G: 1 1/2"" - 1"" + 1""","1525,34",,
